word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
expired,0,0,0,0,0,1,0,0,0,0
explain,0,0,0,0,0,0,1,0,0,1
expletive,1,0,0,0,0,1,0,0,0,0
explode,1,0,0,1,0,1,0,1,1,0
explore,0,1,0,0,0,0,0,0,0,0
explosion,0,0,0,1,0,1,0,0,1,0
explosive,1,1,0,1,0,1,0,0,1,0
expose,0,1,0,1,0,0,0,0,0,0
exposed,0,0,0,0,0,1,0,0,0,0
expropriation,0,0,0,0,0,1,0,0,0,0
expulsion,1,0,1,1,0,1,0,1,0,0
exquisite,0,0,0,0,1,0,1,0,0,0
exquisitely,0,0,0,0,0,0,1,0,0,0
extend,0,0,0,0,0,0,1,0,0,0
extensive,0,0,0,0,0,0,1,0,0,0
exterminate,0,0,0,1,0,1,0,1,0,0
extermination,1,0,0,1,0,1,0,0,0,0
extinct,0,0,0,0,0,1,0,1,0,0
extinguish,1,0,0,0,0,1,0,0,0,0
extra,0,0,0,0,0,0,1,0,0,0
extrajudicial,0,0,0,1,0,1,0,0,0,0
extraordinary,0,0,0,0,0,0,1,0,0,0
extremity,0,0,0,0,0,1,0,0,0,0
extricate,0,1,0,0,0,0,1,0,0,0
exuberance,0,0,0,0,1,0,1,0,0,0
eyewitness,0,0,0,0,0,0,0,0,0,1
fabricate,0,0,0,0,0,1,0,0,0,0
fabrication,0,0,0,0,0,1,0,0,0,1
facilitate,0,0,0,0,0,0,1,0,0,0
fact,0,0,0,0,0,0,0,0,0,1
facts,0,0,0,0,0,0,1,0,0,1
faculty,0,0,0,0,0,0,1,0,0,1
fade,0,0,0,0,0,1,0,0,0,0
faeces,0,0,1,0,0,1,0,0,0,0
failing,1,1,0,1,0,1,0,1,0,0
failure,0,0,1,1,0,1,0,1,0,0
fain,0,1,0,0,1,0,1,0,0,1
fainting,0,0,0,1,0,1,0,1,1,0
fair,0,0,0,0,0,0,1,0,0,0
fairly,0,0,0,0,0,0,1,0,0,1
faith,0,1,0,0,1,0,1,0,0,1
faithful,0,0,0,0,0,0,1,0,0,1
faithless,0,0,0,0,0,1,0,1,0,0
fake,0,0,0,0,0,1,0,0,0,0
fall,0,0,0,0,0,1,0,1,0,0
fallacious,1,0,0,0,0,1,0,0,0,0
fallacy,0,0,0,0,0,1,0,0,0,0
fallible,0,0,0,0,0,1,0,0,0,0
falling,0,0,0,0,0,1,0,1,0,0
fallow,0,0,0,0,0,1,0,0,0,0
falsehood,1,0,0,0,0,1,0,0,0,1
falsely,0,0,0,0,0,1,0,0,0,0
falsification,1,0,0,0,0,1,0,0,0,0
falsify,0,0,1,0,0,1,0,0,0,0
falsity,0,0,1,0,0,1,0,0,0,0
falter,0,0,0,1,0,1,0,0,0,0
fame,0,0,0,0,0,0,1,0,0,0
familiar,0,0,0,0,0,0,1,0,0,1
familiarity,0,1,0,0,1,0,1,0,0,1
famine,0,0,0,0,0,1,0,1,0,0
famous,0,0,0,0,0,0,1,0,0,0
famously,0,0,0,0,0,0,1,0,0,0
fanatic,0,0,0,0,0,1,0,0,0,0
fanaticism,0,0,0,1,0,0,0,0,0,0
fancy,0,1,0,0,1,0,1,0,0,0
fanfare,0,1,0,0,1,0,1,0,1,0
fang,0,0,0,1,0,0,0,0,0,0
fangs,0,0,0,1,0,0,0,0,0,0
farce,0,0,0,0,0,1,0,0,0,0
farcical,0,0,1,0,0,1,0,0,0,0
farm,0,1,0,0,0,0,0,0,0,0
fascinating,0,0,0,0,0,0,1,0,0,0
fascination,0,0,0,0,0,0,1,0,0,0
fashionable,0,0,0,0,0,0,1,0,0,0
fasting,0,0,0,0,0,1,0,1,0,0
fat,0,0,1,0,0,1,0,1,0,0
fatal,1,0,0,1,0,1,0,1,0,0
fatality,0,0,0,1,0,1,0,1,0,0
fate,0,1,0,0,0,1,0,0,0,0
father,0,0,0,0,0,0,0,0,0,1
fatigue,0,0,0,0,0,1,0,0,0,0
fatigued,0,0,0,0,0,1,0,1,0,0
fatty,0,0,1,0,0,1,0,1,0,0
fault,0,0,0,0,0,1,0,1,0,0
faultless,0,0,0,0,0,0,1,0,0,1
faulty,0,0,0,0,0,1,0,0,0,0
favorable,0,1,0,0,1,0,1,0,1,1
favorite,0,0,0,0,1,0,1,0,0,1
favoritism,0,0,0,0,0,0,1,0,0,0
fawn,0,0,0,0,0,1,0,0,0,0
fear,1,0,0,1,0,1,0,0,0,0
fearful,0,0,0,1,0,1,0,1,0,0
fearfully,0,0,0,1,0,1,0,1,1,0
fearing,0,0,0,1,0,1,0,0,0,0
fearless,0,0,0,1,0,0,1,0,0,0
feat,0,1,0,0,1,0,1,0,1,0
feature,0,0,0,0,0,0,1,0,0,0
febrile,0,0,0,0,0,1,0,0,0,0
fecal,0,0,1,0,0,1,0,0,0,0
feces,0,0,1,0,0,1,0,0,0,0
fee,1,0,0,0,0,1,0,0,0,0
feeble,0,0,0,0,0,1,0,1,0,0
feeling,1,1,1,1,1,1,1,1,1,1
feigned,0,0,0,0,0,1,0,0,0,0
felicity,0,0,0,0,1,0,1,0,0,0
fell,0,0,0,0,0,1,0,1,0,0
fellow,0,0,0,0,0,0,1,0,0,1
fellowship,0,0,0,0,0,0,1,0,0,0
felon,0,0,0,1,0,1,0,0,0,0
felony,0,0,0,0,0,1,0,0,0,0
female,0,0,0,0,0,0,1,0,0,0
fenced,1,0,0,0,0,0,0,0,0,0
fender,0,0,0,0,0,0,0,0,0,1
ferment,0,1,0,0,0,1,0,0,0,0
fermentation,0,1,0,0,0,0,0,0,0,0
ferocious,1,0,1,1,0,1,0,0,0,0
ferocity,1,0,0,0,0,1,0,0,0,0
fertile,0,0,0,0,0,0,1,0,0,0
fervor,1,0,0,0,1,0,1,0,0,0
festival,0,1,0,0,1,0,1,0,1,0
festive,0,0,0,0,1,0,1,0,0,0
fete,0,1,0,0,1,0,1,0,1,0
feud,1,0,0,0,0,1,0,0,0,0
feudal,0,0,0,0,0,1,0,0,0,0
feudalism,1,0,0,0,0,1,0,1,0,0
fever,0,0,0,1,0,0,0,0,0,0
feverish,0,0,0,0,0,1,0,0,0,0
fiasco,0,0,0,0,0,1,0,0,0,0
fib,1,0,0,0,0,1,0,0,0,0
fickle,0,0,0,0,0,1,0,0,0,0
fictitious,0,0,0,0,0,1,0,0,0,0
fidelity,0,0,0,0,1,0,1,0,0,1
fiend,1,0,1,1,0,1,0,0,0,0
fierce,1,0,1,1,0,1,0,0,0,0
fiesta,0,1,0,0,1,0,1,0,1,1
fight,1,0,0,1,0,1,0,0,0,0
fighting,1,0,0,0,0,1,0,0,0,0
filibuster,0,0,0,0,0,1,0,0,0,0
fill,0,0,0,0,0,0,0,0,0,1
filth,0,0,1,0,0,1,0,0,0,0
filthy,0,0,1,0,0,1,0,0,0,0
finally,0,1,1,0,1,0,1,0,1,1
finery,0,0,0,0,0,0,1,0,0,0
finesse,0,0,0,0,0,0,1,0,0,0
fire,0,0,0,1,0,0,0,0,0,0
firearms,1,0,0,1,0,1,0,0,0,0
fireball,0,0,0,0,0,0,1,0,0,0
fireman,0,0,0,0,0,0,0,0,0,1
fireproof,0,0,0,0,0,0,1,0,0,0
firmness,0,0,0,0,0,0,1,0,0,1
firstborn,0,1,0,0,1,0,1,0,0,1
fits,1,0,0,0,0,1,0,0,0,0
fitting,0,1,0,0,1,0,1,0,0,1
fixed,0,0,0,0,0,0,0,0,0,1
fixture,0,0,0,0,0,0,1,0,0,0
flabby,0,0,1,0,0,1,0,0,0,0
flaccid,0,0,0,0,0,1,0,1,0,0
flagging,0,0,0,0,0,1,0,0,0,0
flagrant,1,0,1,0,0,1,0,0,0,0
flagship,0,0,0,0,0,0,0,0,0,1
flake,0,0,0,0,0,1,0,0,0,0
flange,0,0,0,0,0,0,0,0,0,1
flap,0,0,0,0,0,1,0,0,0,0
flattering,0,0,0,0,1,0,1,0,0,0
flatulence,0,0,1,0,0,1,0,0,0,0
flaunt,0,0,0,0,0,1,0,0,0,0
flaw,0,0,0,0,0,1,0,1,0,0
flea,0,0,1,0,0,1,0,0,0,0
fled,0,0,0,1,0,0,0,0,0,0
flee,0,0,0,1,0,1,0,0,0,0
fleece,1,0,1,0,0,1,0,1,0,0
fleet,0,0,0,0,0,0,1,0,0,0
flesh,0,0,1,0,0,0,0,0,0,0
fleshy,0,0,0,0,0,1,0,0,0,0
flexibility,0,0,0,0,0,0,1,0,0,0
flinch,0,1,1,1,0,1,0,1,1,0
flirt,0,1,0,0,1,1,1,0,1,1
flog,1,0,1,1,0,1,0,1,0,0
flood,0,0,0,1,0,0,0,0,0,0
flop,0,0,1,0,0,1,0,1,0,0
floral,0,0,0,0,0,0,1,0,0,0
flounder,0,0,0,1,0,1,0,1,0,0
flow,0,0,0,0,0,0,1,0,0,0
flowery,0,0,0,0,0,0,1,0,0,0
flu,0,0,0,1,0,1,0,0,0,0
fluctuation,1,0,0,1,0,1,0,0,0,0
fluke,0,0,0,0,0,0,0,0,1,0
flush,0,0,0,0,0,0,1,0,0,0
flying,0,0,0,1,0,0,1,0,0,0
focus,0,0,0,0,0,0,1,0,0,0
foe,1,0,0,1,0,1,0,0,0,0
foiled,0,0,0,0,0,1,0,0,0,0
follower,0,0,0,0,0,0,0,0,0,1
folly,0,0,0,0,0,1,0,0,0,0
fondness,0,0,0,0,1,0,1,0,0,0
food,0,0,0,0,1,0,1,0,0,1
fool,0,0,1,0,0,1,0,0,0,0
foolish,0,0,0,0,0,1,0,0,0,0
foolishness,0,0,0,0,0,1,0,0,0,0
football,0,1,0,0,1,0,1,0,0,0
footing,0,0,0,0,0,0,0,0,0,1
forage,0,0,0,0,0,1,0,0,0,0
foray,1,0,0,0,0,1,0,0,0,0
forbearance,0,0,0,0,0,0,1,0,0,0
forbid,0,0,0,0,0,1,0,1,0,0
forbidding,1,0,0,1,0,1,0,0,0,0
force,1,0,0,1,0,1,0,0,0,0
forced,0,0,0,1,0,1,0,0,0,0
forcibly,1,0,0,1,0,1,0,0,0,0
fore,0,0,0,0,0,0,1,0,0,0
forearm,1,1,0,0,0,0,0,0,0,0
foreboding,0,1,0,1,0,1,0,0,0,0
forecast,0,1,0,0,0,0,0,0,0,1
foreclose,0,0,0,1,0,1,0,1,0,0
forefathers,0,0,0,0,1,0,1,0,0,1
forego,0,0,0,0,0,1,0,0,0,0
foregoing,0,0,0,0,0,0,1,0,0,0
foreign,0,0,0,0,0,1,0,0,0,0
foreigner,0,0,0,1,0,1,0,0,0,0
foreman,0,0,0,0,0,0,1,0,0,0
forerunner,0,0,0,0,0,0,1,0,0,0
foresee,0,1,0,0,0,0,1,0,1,1
foreseen,0,1,0,0,0,0,1,0,0,0
foresight,0,1,0,0,0,0,1,0,0,1
forewarned,0,1,0,1,0,1,0,0,0,0
forfeit,1,0,0,0,0,1,0,1,0,0
forfeited,0,0,0,0,0,1,0,0,0,0
forfeiture,0,0,0,1,0,1,0,1,0,0
forge,0,0,0,0,0,0,1,0,0,0
forgery,0,0,0,0,0,1,0,0,0,0
forget,0,0,0,0,0,1,0,0,0,0
forgive,0,0,0,0,0,0,1,0,0,0
forgiven,0,0,0,0,0,0,1,0,0,0
forgiving,0,0,0,0,0,0,1,0,0,1
forgotten,0,0,0,1,0,1,0,1,0,0
forlorn,0,0,0,0,0,1,0,1,0,0
formality,0,0,0,0,0,0,0,0,0,1
formative,0,0,0,0,0,0,1,0,0,1
formidable,0,0,0,1,0,0,0,0,0,0
forming,0,1,0,0,0,0,0,0,0,0
formless,0,0,0,0,0,1,0,0,0,0
formula,0,0,0,0,0,0,1,0,0,1
fornication,0,0,0,0,0,1,0,0,0,0
forsake,0,0,0,0,0,1,0,1,0,0
forsaken,1,0,0,0,0,1,0,1,0,0
fort,0,0,0,0,0,0,0,0,0,1
forte,0,0,0,0,0,0,1,0,0,0
forthcoming,0,0,0,0,0,0,1,0,0,0
fortify,0,0,0,0,0,0,1,0,0,0
fortitude,0,0,0,0,1,0,1,0,0,1
fortress,0,0,0,1,0,0,1,1,0,1
fortunate,0,0,0,0,0,0,1,0,0,0
fortune,0,1,0,0,1,0,1,0,1,1
forward,0,0,0,0,0,0,1,0,0,0
foul,1,0,1,1,0,1,0,0,0,0
found,0,0,0,0,1,0,1,0,0,1
foundation,0,0,0,0,0,0,1,0,0,0
fracture,0,0,0,0,0,1,0,0,0,0
fragile,0,0,0,1,0,1,0,1,0,0
fragrant,0,0,0,0,0,0,1,0,0,0
frailty,0,0,0,0,0,1,0,1,0,0
framework,0,0,0,0,0,0,0,0,0,1
frank,0,0,0,0,0,0,1,0,0,1
frankness,0,0,0,0,0,0,1,0,0,1
frantic,0,1,1,1,0,1,0,0,1,0
fraternal,0,0,0,0,1,0,1,0,0,1
fraud,1,0,0,0,0,1,0,0,0,0
fraudulent,1,0,1,0,0,1,0,0,0,0
fraught,0,0,0,1,0,1,0,1,0,0
fray,0,0,0,0,0,1,0,0,0,0
frayed,0,0,0,0,0,1,0,1,0,0
freakish,0,0,1,1,0,1,0,0,1,0
freedom,0,0,0,0,1,0,1,0,0,1
freely,0,0,0,0,1,0,1,0,0,1
freezing,0,0,0,0,0,1,0,0,0,0
frenetic,1,0,0,1,0,1,0,0,1,0
frenzied,1,0,0,1,0,1,0,0,0,0
frenzy,0,0,0,0,0,1,0,0,0,0
fret,0,0,0,1,0,1,0,0,0,0
friction,1,0,0,0,0,0,0,0,0,0
friend,0,0,0,0,1,0,1,0,0,1
friendliness,0,0,0,0,1,0,1,0,0,1
friendly,0,1,0,0,1,0,1,0,0,1
friendship,0,0,0,0,1,0,1,0,0,1
frigate,0,0,0,1,0,0,0,0,0,0
fright,0,0,0,1,0,1,0,0,1,0
frighten,0,0,0,1,0,1,0,1,1,0
frightened,0,0,0,1,0,1,0,0,1,0
frightful,1,0,0,1,0,1,0,1,0,0
frigid,0,0,0,0,0,1,0,0,0,0
frisky,0,1,0,0,1,0,1,0,1,0
frivolous,0,0,0,0,0,1,0,0,0,0
frolic,0,0,0,0,1,0,1,0,0,0
frostbite,0,0,0,0,0,1,0,0,0,0
froth,0,0,0,0,0,1,0,0,0,0
frown,0,0,0,0,0,1,0,1,0,0
frowning,1,0,1,0,0,1,0,1,0,0
frugal,0,0,0,0,0,0,1,0,0,0
fruitful,0,0,0,0,0,0,1,0,0,0
fruitless,0,0,0,0,0,1,0,1,0,0
frustrate,1,0,1,0,0,1,0,1,0,0
frustrated,1,0,0,0,0,1,0,0,0,0
frustration,1,0,0,0,0,1,0,0,0,0
fudge,0,0,0,0,0,1,0,0,0,0
fugitive,1,0,1,1,0,1,0,1,0,1
fulfill,0,0,0,0,1,0,1,0,0,0
fulfillment,0,1,0,0,1,0,1,0,0,1
full,0,0,0,0,0,0,1,0,0,0
fully,0,0,0,0,0,0,1,0,0,1
fumble,0,0,0,0,0,1,0,0,0,0
fume,0,0,0,0,0,1,0,0,0,0
fuming,1,0,0,0,0,1,0,0,0,0
fun,0,1,0,0,1,0,1,0,0,0
fundamental,0,0,0,0,0,0,1,0,0,1
funeral,0,0,0,0,0,0,0,1,0,0
fungus,0,0,1,0,0,1,0,0,0,0
funk,0,0,0,0,0,1,0,1,0,0
furious,1,0,1,0,0,1,0,0,0,0
furiously,1,0,0,0,0,0,0,0,0,0
furnace,1,0,0,0,0,0,0,0,0,0
furor,1,0,0,0,0,1,0,0,0,0
furrow,0,0,0,0,0,0,0,1,0,0
fury,1,0,0,1,0,1,0,1,0,0
fuse,0,0,0,0,0,0,1,0,0,1
fusion,0,0,0,0,0,0,1,0,0,0
fuss,1,0,0,0,0,1,0,1,0,0
fussy,0,0,1,0,0,1,0,0,0,0
futile,0,0,0,0,0,1,0,1,0,0
futility,0,0,0,0,0,1,0,0,0,0
gaby,0,0,1,0,0,1,0,0,0,0
gag,0,0,1,0,0,1,0,0,0,0
gage,0,0,0,0,0,0,0,0,0,1
gain,0,1,0,0,1,0,1,0,0,0
gaining,0,0,0,0,0,0,1,0,0,0
gall,1,0,1,0,0,1,0,0,0,0
gallant,0,0,0,0,0,0,1,0,0,0
gallantry,0,0,0,0,0,0,1,0,0,0
gallows,1,0,0,1,0,1,0,1,0,0
galore,0,0,0,0,0,0,1,0,0,0
gamble,0,0,0,0,0,1,0,0,0,0
gambler,0,1,0,0,0,1,0,0,1,0
gambling,0,1,0,0,0,1,0,0,1,0
gang,1,0,0,1,0,1,0,0,0,0
gaol,0,0,0,0,0,1,0,0,0,0
gap,0,0,0,0,0,1,0,0,0,0
gape,0,0,0,0,0,0,0,0,1,0
garbage,0,0,1,0,0,1,0,0,0,0
garden,0,0,0,0,1,0,1,0,0,0
garish,0,0,1,0,0,1,0,0,1,0
garnet,0,0,0,0,0,0,1,0,0,0
garnish,0,0,0,0,0,1,0,0,0,0
garrison,0,0,0,0,0,0,1,0,0,1
gash,0,0,0,1,0,1,0,0,0,0
gasp,0,0,0,0,0,0,0,0,1,0
gasping,0,0,0,1,0,1,0,0,0,0
gate,0,0,0,0,0,0,0,0,0,1
gateway,0,0,0,0,0,0,0,0,0,1
gauche,0,0,0,0,0,1,0,0,0,0
gauging,0,0,0,0,0,0,0,0,0,1
gaunt,0,0,0,0,0,1,0,0,0,0
gawk,0,0,0,0,0,0,0,0,1,0
gazette,0,0,0,0,0,0,1,0,0,1
gear,0,0,0,0,0,0,1,0,0,0
gelatin,0,0,1,0,0,0,0,0,0,0
gem,0,0,0,0,1,0,1,0,0,0
general,0,0,0,0,0,0,1,0,0,1
generosity,0,1,0,0,1,0,1,0,1,1
generous,0,0,0,0,1,0,1,0,0,1
genial,0,0,0,0,1,0,1,0,0,0
genius,0,0,0,0,0,0,1,0,0,0
gent,1,0,1,1,0,1,0,0,0,0
genteel,0,0,0,0,0,0,1,0,0,0
gentleman,0,0,0,0,0,0,1,0,0,1
gentleness,0,0,0,0,0,0,1,0,0,0
gentry,0,0,0,0,0,0,1,0,0,1
genuine,0,0,0,0,0,0,1,0,0,1
geranium,0,0,0,0,0,0,1,0,0,0
geriatric,0,0,0,0,0,1,0,1,0,0
germ,0,1,1,0,0,0,0,0,0,0
germination,0,1,0,0,0,0,0,0,0,0
ghastly,0,0,1,1,0,1,0,0,0,0
ghetto,0,0,1,1,0,1,0,1,0,0
ghost,0,0,0,1,0,0,0,0,0,0
ghostly,0,0,0,1,0,1,0,0,0,0
giant,0,0,0,1,0,0,0,0,0,0
gibberish,1,0,0,0,0,1,0,0,0,0
gift,0,1,0,0,1,0,1,0,1,0
gifted,0,0,0,0,0,0,1,0,0,0
gigantic,0,0,0,0,0,0,1,0,0,0
giggle,0,0,0,0,1,0,1,0,0,0
girder,0,0,0,0,0,0,1,0,0,1
giving,0,0,0,0,0,0,1,0,0,0
glacial,0,0,0,0,0,1,0,0,0,0
glad,0,1,0,0,1,0,1,0,0,0
gladiator,0,0,0,1,0,0,0,0,0,0
gladness,0,0,0,0,1,0,1,0,0,0
glare,1,0,0,1,0,1,0,0,0,0
glaring,1,0,0,0,0,1,0,0,0,0
glee,0,0,0,0,1,0,1,0,0,0
glib,0,0,0,0,0,1,0,0,0,0
glide,0,1,0,0,1,0,1,0,0,0
glimmer,0,1,0,0,1,0,1,0,1,0
glitter,0,0,1,0,1,0,0,0,0,0
glittering,0,0,0,0,0,0,1,0,0,0
gloom,0,0,0,0,0,1,0,1,0,0
gloomy,0,0,0,0,0,1,0,1,0,0
glorification,0,0,0,0,1,0,1,0,0,0
glorify,0,1,0,0,1,0,1,0,1,1
glory,0,1,0,0,1,0,1,0,0,1
gloss,0,0,0,0,0,0,1,0,0,0
glow,0,1,0,0,1,0,1,0,0,1
glowing,0,0,0,0,0,0,1,0,0,0
glum,0,0,0,0,0,1,0,1,0,0
glut,0,0,1,0,0,1,0,0,0,0
gluttony,0,0,1,0,0,1,0,0,0,0
gnome,1,0,1,1,0,1,0,0,0,0
gob,0,0,1,0,0,0,0,0,0,0
goblin,0,0,1,1,0,1,0,0,0,0
god,0,1,0,1,1,0,1,0,0,1
godless,1,0,0,0,0,1,0,0,0,0
godly,0,0,0,0,1,0,1,0,0,1
godsend,0,0,0,0,1,0,1,0,1,0
gold,0,0,0,0,0,0,1,0,0,0
gonorrhea,1,0,1,1,0,1,0,1,0,0
goo,0,0,1,0,0,1,0,0,0,0
good,0,1,0,0,1,0,1,0,1,1
goodly,0,0,0,0,0,0,1,0,0,0
goodness,0,1,0,0,1,0,1,0,1,1
goods,0,0,0,0,0,0,1,0,0,0
goodwill,0,0,0,0,0,0,1,0,0,0
gore,1,0,1,1,0,1,0,1,0,0
gorge,0,0,1,0,0,1,0,0,0,0
gorgeous,0,0,0,0,1,0,1,0,0,0
gorilla,0,0,0,0,0,1,0,0,0,0
gory,1,0,1,1,0,1,0,1,0,0
gospel,0,0,0,0,0,0,1,0,0,1
gossip,0,0,0,0,0,1,0,0,0,0
gouge,0,0,0,0,0,1,0,0,0,0
gout,0,0,0,0,0,1,0,0,0,0
govern,0,0,0,0,0,0,1,0,0,1
governess,0,0,0,0,0,0,0,0,0,1
government,0,0,0,1,0,1,0,0,0,0
governor,0,0,0,0,0,0,0,0,0,1
grab,1,0,0,0,0,1,0,0,0,0
grace,0,0,0,0,0,0,1,0,0,0
graceful,0,0,0,0,0,0,1,0,0,0
gracious,0,0,0,0,0,0,1,0,0,0
graciously,0,0,0,0,0,0,1,0,0,0
gradual,0,1,0,0,0,0,0,0,0,0
graduation,0,1,0,1,1,0,1,0,1,1
grammar,0,0,0,0,0,0,0,0,0,1
grandchildren,0,1,0,0,1,0,1,0,0,1
grandeur,0,0,0,0,0,0,1,0,0,0
grandfather,0,0,0,0,0,0,0,0,0,1
grandmother,0,0,0,0,0,0,1,0,0,0
grant,0,1,0,0,1,0,1,0,0,1
granted,0,0,0,0,0,0,1,0,0,0
grasping,0,1,0,0,0,1,0,0,0,0
grate,0,0,0,0,0,1,0,0,0,0
grated,1,0,0,0,0,1,0,0,0,0
grateful,0,0,0,0,0,0,1,0,0,0
gratify,0,0,0,0,1,0,1,0,1,0
grating,1,0,1,0,0,1,0,0,0,0
gratitude,0,0,0,0,1,0,1,0,0,0
gratuitous,0,0,1,0,0,0,0,0,0,0
grave,0,0,0,1,0,1,0,1,0,0
gravitate,0,1,0,0,0,0,0,0,0,0
gray,0,0,1,0,0,0,0,1,0,0
greasy,0,0,1,0,0,0,0,0,0,0
greater,0,0,0,0,0,0,1,0,0,0
greatness,0,0,0,0,1,0,1,0,1,1
greed,1,0,1,0,0,1,0,0,0,0
greedy,0,0,1,0,0,1,0,0,0,0
green,0,0,0,0,1,0,1,0,0,1
greeting,0,0,0,0,0,0,1,0,1,0
gregarious,0,0,0,0,0,0,1,0,0,0
grenade,0,0,0,1,0,1,0,0,0,0
grief,0,0,0,0,0,1,0,1,0,0
grievance,1,0,1,0,0,1,0,1,0,0
grieve,0,0,0,1,0,1,0,1,0,0
grievous,1,0,0,1,0,1,0,1,0,0
grim,1,1,1,1,0,1,0,1,0,0
grime,0,0,1,0,0,1,0,0,0,0
grimy,0,0,1,0,0,1,0,0,0,0
grin,0,1,0,0,1,0,1,0,1,1
grinding,0,0,0,0,0,1,0,0,0,0
grisly,0,0,1,1,0,1,0,0,0,0
grist,0,0,0,0,0,0,1,0,0,0
grit,0,0,0,0,0,0,1,0,0,1
grizzly,0,0,0,1,0,1,0,0,0,0
groan,0,0,1,0,0,1,0,1,0,0
grope,1,0,1,1,0,1,0,0,0,0
gross,0,0,1,0,0,1,0,0,0,0
grotesque,0,0,1,0,0,1,0,0,0,0
ground,0,0,0,0,0,0,0,0,0,1
grounded,0,0,0,1,0,1,0,1,0,0
groundless,0,0,0,0,0,1,0,0,0,0
groundwork,0,0,0,0,0,0,1,0,0,0
grow,0,1,0,0,1,0,1,0,0,1
growl,1,0,0,1,0,1,0,0,0,0
growling,1,0,1,1,0,1,0,0,0,0
growth,0,0,0,0,0,0,1,0,0,0
grudge,1,0,0,0,0,1,0,0,0,0
grudgingly,0,0,0,0,0,1,0,0,0,0
gruesome,0,0,1,0,0,1,0,0,0,0
gruff,1,0,1,0,0,1,0,0,0,0
grumble,1,0,1,0,0,1,0,0,0,0
grumpy,1,0,1,0,0,1,0,1,0,0
guarantee,0,0,0,0,0,0,1,0,0,1
guard,0,0,0,1,0,0,1,0,0,1
guarded,0,0,0,0,0,0,0,0,0,1
guardian,0,0,0,0,0,0,1,0,0,1
guardianship,0,0,0,0,0,0,1,0,0,1
gubernatorial,0,0,0,0,0,0,1,0,0,1
guerilla,0,0,0,1,0,1,0,0,0,0
guess,0,0,0,0,0,0,0,0,1,0
guidance,0,0,0,0,0,0,1,0,0,1
guide,0,0,0,0,0,0,1,0,0,1
guidebook,0,0,0,0,0,0,1,0,0,1
guile,0,0,0,0,0,1,0,0,0,0
guillotine,1,1,1,1,0,1,0,1,0,0
guilt,0,0,1,0,0,1,0,1,0,0
guilty,1,0,0,0,0,1,0,1,0,0
guise,0,0,0,0,0,1,0,0,0,0
gull,0,0,0,0,0,1,0,0,0,0
gullible,0,0,0,0,0,1,0,1,0,1
gulp,0,0,0,1,0,0,0,0,1,0
gun,1,0,0,1,0,1,0,0,0,0
gunpowder,0,0,0,1,0,0,0,0,0,0
guru,0,0,0,0,0,0,1,0,0,1
gush,0,0,1,0,1,1,0,0,0,0
gusset,0,0,0,0,0,0,0,0,0,1
gut,0,0,1,0,0,0,0,0,0,0
guts,0,0,0,0,0,0,1,0,0,0
gutter,0,0,1,0,0,0,0,0,0,0
guzzling,0,0,0,0,0,1,0,0,0,0
gymnast,0,0,0,0,0,0,1,0,0,0
gypsy,0,0,0,0,0,1,0,0,0,0
habitat,0,0,0,0,0,0,1,0,0,0
habitual,0,1,0,0,0,0,0,0,0,0
hag,0,0,1,1,0,1,0,0,0,0
haggard,0,0,0,0,0,1,0,1,0,0
hail,0,0,0,0,0,1,1,0,0,1
hairy,0,0,1,0,0,1,0,0,0,0
hale,0,0,0,0,0,0,1,0,0,0
halfway,0,0,0,0,0,1,0,0,0,0
hallucination,0,0,0,1,0,1,0,0,0,0
halter,1,0,0,1,0,1,0,1,0,0
halting,0,0,0,1,0,1,0,1,0,0
hamper,0,0,0,0,0,1,0,0,0,0
hamstring,1,0,0,0,0,1,0,1,0,0
handbook,0,0,0,0,0,0,0,0,0,1
handicap,0,0,0,0,0,1,0,1,0,0
handy,0,0,0,0,0,0,1,0,0,0
hanging,1,0,1,1,0,1,0,1,0,0
hangman,0,0,0,1,0,1,0,0,0,0
hankering,0,1,0,0,0,0,0,0,0,0
hap,0,1,0,0,0,0,0,0,1,0
happen,0,1,0,0,0,0,0,0,0,0
happily,0,0,0,0,1,0,1,0,0,0
happiness,0,1,0,0,1,0,1,0,0,0
happy,0,1,0,0,1,0,1,0,0,1
harass,1,0,1,0,0,1,0,0,0,0
harassing,1,0,0,0,0,0,0,0,0,0
harbinger,1,1,0,1,0,1,0,0,0,0
harbor,0,0,0,0,0,0,0,0,0,1
hardened,1,0,1,1,0,1,0,0,0,0
hardness,0,0,0,0,0,1,0,0,0,0
hardship,0,0,0,0,0,1,0,1,0,0
hardy,0,0,0,0,1,0,1,0,0,1
harlot,0,0,1,0,0,1,0,0,0,0
harm,0,0,0,1,0,1,0,0,0,0
harmful,1,0,1,1,0,1,0,1,0,0
harmoniously,0,0,0,0,1,0,1,0,0,1
harmony,0,0,0,0,1,0,1,0,0,1
harrowing,0,0,0,1,0,1,0,0,0,0
harry,1,0,0,0,0,1,0,1,0,0
harshness,1,0,0,1,0,1,0,0,0,0
harvest,0,1,0,0,1,0,1,0,0,0
hash,0,0,0,0,0,1,0,0,0,0
hashish,0,0,0,0,0,1,0,0,0,0
haste,0,1,0,0,0,0,0,0,0,0
hasty,0,0,0,0,0,1,0,0,0,0
hate,1,0,1,1,0,1,0,1,0,0
